id,v_21,v_32,v_15,v_4,v_1,v_8,v_12,v_25,v_20,v_18,v_3,v_11,v_14,v_26,v_27,v_30,v_9,v_31,v_28,v_13,v_33,v_17,v_19,v_29,v_23,v_24,v_10,v_5,v_6,v_22,v_0,v_7,v_2,v_16,v_34,v_35,v_36,v_37,v_38,v_39,v_40,label
2969,3,89,10,155,1,1,16,183,278,103,87,0,0,1,1,1,0,27,0,14,29,47,22,17,3,15,25,37,11,24,12,16.2,0.3,-0.92,4,27,50,7,54,62,0,0
2970,3,6,10,55,1,1,16,183,251,103,87,1,0,0,1,0,0,29,0,14,28,51,21,17,3,15,24,36,13,26,12,10.8,1.4,1.74,3,20,9,29,20,35,1,1
2971,9,121,15,123,1,4,19,184,259,110,51,0,1,1,0,1,1,48,0,14,32,58,28,18,9,24,35,46,17,29,15,18.4,4.5,2.79,11,56,48,4,56,16,9,0
2972,3,89,10,96,1,1,16,181,6,103,87,1,0,1,1,0,1,27,0,14,28,46,22,17,3,15,24,36,8,13,12,11.1,0.6,2.02,9,31,41,12,41,49,5,0
2973,3,147,10,59,1,1,16,5,6,11,31,0,0,0,1,1,0,26,0,14,28,50,22,18,3,15,24,42,11,24,12,13.9,-0.3,0.79,2,27,43,24,4,63,2,2
2974,3,89,10,52,1,1,16,1,66,103,44,1,0,1,0,1,0,34,0,14,29,49,18,6,3,15,25,41,8,13,12,16.2,0.3,-0.92,5,36,9,16,35,48,5,0
2975,3,89,10,100,1,1,16,181,251,103,87,1,0,0,1,0,1,29,0,14,29,49,19,16,3,15,25,44,13,24,12,12.7,3.7,-1.7,5,46,31,36,56,71,3,2
2976,4,166,10,121,1,1,16,181,251,30,44,0,0,0,1,1,0,52,0,14,30,52,23,18,3,15,26,41,13,25,12,11.1,0.6,2.02,8,35,50,32,48,20,5,0
2977,4,116,10,52,1,1,16,1,251,103,13,0,0,1,0,1,0,33,0,17,33,64,24,17,3,17,26,46,12,25,13,15.5,2.8,-4.06,6,37,7,36,18,33,5,0
2978,3,89,15,121,1,1,16,1,168,38,70,1,0,0,1,0,1,27,0,14,30,49,25,19,3,15,27,40,15,26,12,11.1,0.6,2.02,9,68,32,32,50,24,2,1
2979,3,89,10,102,1,1,16,110,6,103,87,0,0,0,1,1,1,28,0,14,29,47,18,6,3,15,25,43,8,13,12,10.8,1.4,1.74,1,24,8,34,60,51,0,0
2980,3,89,11,102,1,1,16,1,168,23,45,0,0,0,1,0,0,28,0,14,29,41,18,6,3,15,25,31,8,13,12,11.1,0.6,2.02,1,34,19,39,7,41,0,0
2981,3,50,10,52,1,3,16,5,60,36,17,1,0,0,1,1,0,37,0,15,29,51,24,23,3,17,25,40,14,28,12,13.9,-0.3,0.79,0,70,31,18,30,53,0,1
2982,3,92,10,96,1,1,16,110,168,103,44,1,0,0,1,0,0,27,0,14,28,49,23,17,3,15,24,37,13,28,12,12.4,0.5,1.79,6,75,35,12,35,17,1,1
2983,3,147,10,76,1,1,16,1,168,103,87,1,0,0,1,0,0,29,0,14,29,55,23,17,4,15,25,44,13,24,13,15.5,2.8,-4.06,2,65,38,2,4,35,5,0
2984,3,147,10,102,1,1,16,62,168,103,87,0,0,0,0,1,0,39,0,17,31,60,23,18,3,18,26,43,13,25,12,7.6,2.6,0.32,7,38,9,33,10,55,5,0
2985,3,6,10,155,1,1,16,1,278,23,70,0,0,0,1,0,1,26,0,14,29,48,24,19,3,15,25,41,14,26,12,13.9,-0.3,0.79,1,34,11,13,50,76,0,1
2986,3,89,10,76,1,1,16,110,278,23,70,0,0,0,1,1,0,27,0,14,28,52,22,18,4,15,24,40,13,25,12,9.4,-0.8,-3.12,9,35,42,32,53,60,1,1
2987,56,147,10,167,0,3,16,5,60,7,13,0,0,0,1,0,0,49,0,19,33,55,28,20,3,20,29,44,18,27,12,16.2,0.3,-0.92,5,97,2,8,29,46,1,1
2988,3,6,10,76,1,1,16,5,278,12,44,1,0,0,1,0,0,26,0,14,28,47,23,17,4,15,24,39,13,24,12,9.4,-0.8,-3.12,9,91,28,35,31,13,1,1
2989,3,6,10,54,1,1,16,5,6,11,104,1,0,0,1,0,0,28,0,21,35,53,28,20,3,23,31,43,20,27,12,15.5,2.8,-4.06,9,85,11,38,12,41,1,1
2990,3,116,10,102,1,1,16,181,251,23,45,0,0,0,1,0,0,41,0,19,33,55,27,18,3,20,28,45,15,26,12,10.8,1.4,1.74,5,72,33,3,31,59,4,1
2991,3,6,12,54,1,1,16,110,168,12,31,1,0,0,1,0,0,28,0,14,29,47,24,17,3,15,25,37,11,26,12,9.4,-0.8,-3.12,1,5,21,2,10,8,4,2
2992,3,6,14,54,1,1,16,5,6,103,31,1,0,0,1,0,0,28,0,14,29,47,24,17,3,15,25,40,14,24,12,12.4,0.5,1.79,1,40,13,2,29,70,5,2
2993,3,6,10,96,1,1,16,181,6,23,104,0,0,0,1,0,0,26,0,14,28,47,22,17,3,15,24,39,13,24,12,10.8,1.4,1.74,7,53,1,12,0,50,5,2
2994,3,6,12,121,1,1,16,110,168,103,70,1,0,0,1,0,1,27,0,14,30,51,25,19,3,15,27,42,16,25,12,15.5,2.8,-4.06,1,49,6,34,25,14,0,1
2995,4,116,11,96,1,1,16,181,251,30,70,0,0,0,1,1,0,51,0,14,28,55,18,6,4,15,24,36,8,13,12,9.4,-0.8,-3.12,2,21,39,17,0,36,3,0
2996,3,89,10,121,1,1,16,183,278,38,104,1,0,0,1,0,0,26,0,14,31,49,26,20,3,15,27,39,16,27,12,9.4,-0.8,-3.12,1,81,29,9,42,74,0,1
2997,3,147,10,102,1,1,16,181,251,103,87,0,0,0,1,1,0,29,0,14,29,47,24,18,3,15,25,38,13,24,12,9.4,-0.8,-3.12,5,53,34,20,39,67,2,1
2998,8,125,19,20,1,20,17,114,174,262,205,0,1,1,0,1,1,49,0,14,38,55,24,26,6,21,29,49,14,34,21,12.1,1.6,3.02,4,26,54,30,28,17,8,1
2999,3,6,10,100,1,1,16,1,278,23,45,0,1,1,0,1,0,27,0,14,29,47,22,17,3,15,25,37,13,24,12,8.9,1.4,3.51,9,25,43,0,13,15,1,0
3000,3,6,15,121,1,1,16,1,168,103,39,1,0,0,1,0,1,27,0,14,31,49,25,20,3,15,27,39,15,27,12,12.7,3.7,-1.7,3,52,8,26,29,31,5,1
3001,9,10,13,24,1,7,20,8,8,7,79,0,1,1,1,1,1,37,0,16,40,61,28,24,8,22,27,41,21,25,13,17.2,7.3,1.08,10,95,13,14,62,9,6,1
3002,3,116,11,96,1,12,16,183,168,23,104,0,0,0,0,1,0,40,0,14,28,46,18,6,3,15,24,40,8,13,12,10.8,1.4,1.74,3,8,34,31,0,23,3,0
3003,3,147,10,146,1,1,16,5,66,12,17,0,0,0,1,0,0,26,0,14,25,43,18,6,3,15,23,35,9,29,12,10.8,1.4,1.74,7,84,33,30,50,4,4,2
3004,3,157,10,55,1,14,16,181,168,103,104,1,0,0,1,0,0,30,0,15,29,54,24,21,3,16,25,38,14,26,12,16.2,0.3,-0.92,2,99,13,16,28,56,2,1
3005,12,92,13,124,1,9,22,119,251,109,76,1,1,1,1,1,1,31,0,19,32,50,28,24,3,22,32,48,23,28,21,15.4,4.5,5.79,15,38,8,29,4,10,6,1
3006,3,116,11,148,1,1,16,165,242,3,5,1,0,0,1,1,0,34,0,14,28,46,18,6,3,15,24,36,8,13,12,7.6,2.6,0.32,8,81,26,5,2,10,3,0
3007,3,9,13,59,1,1,16,110,251,23,45,1,0,0,1,1,0,31,0,14,28,48,18,6,3,15,24,36,8,13,12,7.6,2.6,0.32,4,53,22,39,40,68,1,0
3008,3,6,10,146,1,1,16,1,6,7,13,0,0,0,1,1,1,29,0,14,30,55,23,17,3,15,27,42,14,24,12,16.2,0.3,-0.92,1,28,42,35,9,1,3,2
3009,4,116,10,155,1,1,16,181,251,103,87,0,0,0,1,1,0,55,0,14,29,49,23,17,3,15,25,41,14,24,12,12.7,3.7,-1.7,3,88,18,34,1,19,2,0
3010,3,92,13,102,1,1,16,110,251,38,70,1,0,0,1,1,1,29,0,14,29,49,22,16,3,15,25,42,9,24,12,9.4,-0.8,-3.12,5,71,35,22,32,13,1,0
3011,36,123,11,23,1,4,17,189,254,104,70,0,1,0,0,1,1,59,0,17,35,49,25,20,8,20,27,41,19,30,17,9.9,6.4,12.51,3,68,17,39,2,46,7,1
3012,3,9,11,100,1,1,16,218,278,11,87,1,0,0,1,0,0,27,0,14,29,47,24,20,3,15,25,37,14,26,12,8.9,1.4,3.51,9,67,50,22,22,0,4,1
3013,3,6,10,96,1,1,16,183,168,12,104,1,0,0,1,0,0,28,0,14,28,46,22,18,3,15,23,35,10,24,12,7.6,2.6,0.32,9,94,2,15,42,29,2,2
3014,3,89,10,155,1,1,16,110,251,38,70,0,0,0,1,0,1,27,0,14,29,47,24,18,3,15,25,38,14,26,12,15.5,2.8,-4.06,5,30,0,12,55,55,2,1
3015,3,89,10,55,1,1,16,1,278,23,87,1,0,0,1,0,0,29,0,14,28,54,21,17,5,15,24,43,10,23,13,9.4,-0.8,-3.12,0,93,34,21,41,0,5,2
3016,3,157,10,55,1,14,16,1,6,12,70,1,0,0,1,0,0,28,0,16,29,52,23,20,3,15,25,43,10,26,12,13.9,-0.3,0.79,1,62,8,27,52,64,5,2
3017,3,116,10,167,0,1,16,181,251,36,45,0,0,0,1,0,0,48,0,14,28,50,22,17,3,15,24,37,13,25,12,13.9,-0.3,0.79,0,13,29,30,24,14,4,2
3018,7,15,15,100,1,3,16,184,283,313,411,0,1,1,0,1,1,34,0,23,29,54,24,17,11,20,28,44,21,30,13,12.9,10.4,5.51,7,89,25,31,44,21,7,1
3019,3,6,14,158,1,1,16,183,251,103,87,1,0,1,0,0,0,28,0,14,29,50,21,17,3,15,25,41,10,24,12,10.8,1.4,1.74,1,43,50,7,42,16,2,0
3020,3,89,10,100,1,1,16,1,6,23,104,0,0,0,1,0,0,27,0,18,31,49,26,19,3,16,25,39,13,27,12,11.1,0.6,2.02,2,56,49,12,44,0,1,1
3021,3,89,13,102,1,1,16,110,6,30,44,1,0,0,1,1,0,26,0,14,29,48,22,17,3,15,25,38,11,24,12,16.2,0.3,-0.92,6,97,18,19,60,59,3,0
3022,3,6,10,148,1,1,16,183,251,103,87,0,0,0,1,1,1,26,0,14,29,48,24,19,3,15,25,37,14,27,12,12.4,0.5,1.79,2,8,11,5,2,64,4,1
3023,3,6,11,148,1,1,16,1,168,23,70,1,0,0,1,0,1,27,0,14,29,47,24,19,3,15,25,41,13,26,12,8.9,1.4,3.51,6,70,44,6,34,74,0,1
3024,3,91,14,126,1,7,25,5,175,31,109,0,1,1,0,0,1,29,0,18,31,57,33,21,7,15,28,40,23,35,20,16.4,8.2,0.8799999999999999,6,49,29,31,60,21,5,1
3025,3,89,10,100,1,1,16,1,278,103,70,0,0,0,1,0,0,27,0,14,29,51,24,20,3,15,25,38,14,27,12,16.2,0.3,-0.92,3,35,4,35,30,20,1,1
3026,3,6,10,54,1,1,16,110,168,103,87,1,0,1,1,0,1,27,0,15,29,49,24,19,4,15,25,39,14,25,12,13.9,-0.3,0.79,4,44,11,23,29,43,5,0
3027,3,72,10,55,1,1,16,1,6,103,87,1,0,0,1,0,0,26,0,14,28,49,22,19,4,15,24,41,12,23,12,12.7,3.7,-1.7,7,8,27,40,51,72,3,1
3028,12,161,10,57,1,19,22,187,284,44,45,0,1,1,0,1,0,27,0,16,38,52,26,23,9,18,29,46,15,34,13,20.4,9.5,8.79,13,33,26,26,43,68,2,1
3029,4,90,12,17,1,4,16,188,259,112,15,0,1,1,0,1,1,28,0,17,28,49,24,6,4,22,21,40,8,15,19,18.5,3.8,3.94,10,90,40,4,36,7,9,0
3030,3,50,10,55,1,15,16,1,168,30,44,1,0,0,1,0,0,31,0,14,29,48,24,21,3,15,25,39,14,29,12,12.4,0.5,1.79,8,60,6,29,39,35,5,1
3031,6,89,13,62,1,5,17,185,259,38,49,0,1,1,0,1,0,31,1,20,35,56,24,23,9,20,33,42,15,32,14,11.8,2.4,6.74,6,98,33,31,40,4,13,1
3032,4,116,10,102,1,12,16,165,242,3,5,0,0,1,0,1,0,53,0,14,29,53,18,6,3,15,25,43,8,13,12,9.4,-0.8,-3.12,1,1,11,32,58,69,1,0
3033,9,160,17,55,1,14,25,187,10,112,79,0,1,1,0,1,1,33,0,21,34,58,25,27,6,26,30,49,22,28,15,25.2,4.3,3.08,13,66,25,6,42,51,6,0
3034,3,116,10,52,1,12,16,181,251,103,70,0,0,0,1,1,0,43,0,31,41,61,36,17,3,26,32,44,21,24,12,15.5,2.8,-4.06,9,8,25,40,6,19,5,1
3035,8,119,14,97,1,21,25,119,285,105,88,0,1,1,0,1,1,37,0,14,34,46,18,7,6,22,29,39,8,14,21,14.7,11.7,3.3,4,75,13,6,40,11,10,0
3036,3,157,10,76,1,14,16,1,168,23,70,0,0,0,1,1,0,28,0,16,29,53,23,18,3,16,25,42,10,28,12,13.9,-0.3,0.79,1,87,1,37,17,45,1,2
3037,3,6,10,158,1,1,16,1,168,103,39,1,0,0,1,0,1,27,0,14,30,48,25,19,3,15,26,38,15,27,12,11.1,0.6,2.02,0,71,8,10,29,31,2,1
3038,3,157,10,55,1,14,16,3,33,36,45,0,0,0,0,1,0,28,0,16,29,51,23,19,3,16,25,52,11,25,12,12.4,0.5,1.79,1,88,31,11,45,69,4,2
3039,9,97,14,107,1,7,16,115,257,36,45,0,1,1,0,1,1,30,0,14,33,49,25,8,10,18,32,39,15,13,14,16.9,2.7,8.79,7,57,32,13,38,38,11,0
3040,3,6,11,55,1,1,16,218,66,11,17,1,0,0,1,0,0,26,0,14,29,48,24,21,3,15,25,37,14,27,12,8.9,1.4,3.51,3,10,28,7,49,38,1,1
3041,3,6,10,121,1,1,16,110,251,30,44,0,0,0,1,0,1,26,0,14,31,49,25,20,3,15,27,39,15,27,12,12.7,3.7,-1.7,6,92,41,40,1,63,3,1
3042,3,116,10,167,0,1,129,181,168,103,87,0,0,0,1,0,1,39,1,14,28,54,22,16,3,15,24,41,12,23,12,15.5,2.8,-4.06,4,81,1,23,21,65,0,2
3043,3,6,13,17,1,1,16,1,168,23,44,1,0,1,0,1,0,27,0,14,23,41,18,6,3,15,19,31,8,13,12,15.5,2.8,-4.06,9,24,33,17,5,22,3,0
3044,5,11,18,105,1,7,21,184,171,45,72,0,1,1,0,1,1,33,0,23,34,51,27,23,6,18,26,45,15,29,12,17.8,7.4,10.74,15,61,54,27,41,63,8,1
3045,3,89,10,121,1,1,16,110,6,103,70,1,0,0,1,0,1,27,0,14,30,48,25,19,3,15,27,39,16,27,12,11.1,0.6,2.02,1,100,20,18,32,24,4,1
3046,3,6,10,102,1,1,129,1,6,103,87,1,0,0,1,0,1,28,1,14,29,48,24,18,3,15,25,39,13,24,12,8.9,1.4,3.51,2,88,10,23,50,49,3,1
3047,3,157,10,167,0,14,16,181,251,103,87,0,0,0,1,0,0,39,0,16,29,53,22,18,3,18,26,40,15,25,12,9.4,-0.8,-3.12,4,40,44,2,1,43,4,2
3048,3,6,10,167,0,1,16,110,251,103,87,1,0,0,1,0,0,28,0,14,28,51,18,6,3,15,24,41,8,13,15,7.6,2.6,0.32,9,76,25,28,55,52,0,2
3049,4,116,10,20,0,12,16,181,251,36,45,0,0,0,1,1,0,57,0,14,29,49,24,18,3,15,25,39,14,27,12,12.4,0.5,1.79,3,71,8,37,0,15,4,1
3050,3,147,10,146,1,1,16,1,6,23,79,1,1,0,1,0,0,28,0,15,30,50,25,18,3,15,27,39,16,25,12,12.7,3.7,-1.7,8,32,8,39,38,1,4,2
3051,33,116,10,158,1,12,16,183,168,103,87,0,0,1,0,0,0,41,0,14,30,48,25,18,3,15,26,39,14,25,12,8.9,1.4,3.51,8,72,4,36,3,40,4,2
3052,8,93,16,164,1,9,24,10,8,13,94,0,1,1,0,1,1,33,0,17,32,49,32,19,9,21,27,40,15,32,17,16.4,-0.8,-1.12,3,55,27,23,56,16,11,1
3053,3,6,10,52,1,1,16,183,6,103,39,0,0,0,1,1,0,26,0,14,29,48,24,22,3,15,25,37,14,28,12,12.4,0.5,1.79,0,18,0,22,37,10,0,1
3054,3,89,12,158,1,1,16,62,6,23,5,1,0,0,1,0,0,26,0,14,29,53,18,6,3,15,25,43,8,13,12,7.6,2.6,0.32,1,58,47,38,59,31,1,0
3055,3,89,10,20,0,1,16,110,251,23,70,0,0,0,1,0,0,32,0,14,29,53,19,18,3,15,25,43,8,13,12,10.8,1.4,1.74,9,69,46,24,25,42,1,0
3056,3,116,10,55,1,1,16,218,6,30,45,0,0,1,0,1,0,45,0,19,30,48,23,18,3,18,26,38,11,24,12,8.9,1.4,3.51,5,56,18,39,11,62,0,0
3057,3,6,15,96,1,1,16,181,251,103,87,0,0,0,1,0,0,26,0,14,28,50,21,17,3,15,24,46,10,24,12,7.6,2.6,0.32,3,5,50,2,22,78,1,2
3058,3,92,11,158,1,1,16,1,60,103,17,1,0,1,0,0,0,28,0,14,29,52,23,19,3,15,25,39,12,23,12,10.8,1.4,1.74,0,4,49,33,35,6,0,0
3059,3,6,12,155,1,1,16,110,278,64,31,1,0,1,1,1,0,26,0,14,29,47,24,19,3,15,25,38,13,24,12,12.7,3.7,-1.7,4,80,16,35,35,51,2,0
3060,3,6,10,96,1,1,16,110,6,103,87,1,0,0,1,0,0,28,0,14,28,47,23,18,3,15,24,37,13,25,12,16.2,0.3,-0.92,1,15,46,36,53,59,0,1
3061,4,116,10,52,1,1,16,1,168,23,87,1,0,0,1,0,0,44,0,18,35,55,30,19,3,20,31,49,19,27,12,8.9,1.4,3.51,2,24,24,26,43,44,2,1
3062,11,13,24,18,1,4,24,41,110,26,47,0,0,1,0,1,1,29,0,14,29,43,27,15,11,18,19,40,10,19,13,11.4,2.2,-2.12,9,61,45,47,55,18,6,0
3063,3,147,10,20,0,9,16,165,242,3,135,0,0,0,1,0,0,37,0,14,29,51,24,17,3,15,25,38,14,24,12,7.6,2.6,0.32,7,11,42,38,32,74,4,1
3064,3,6,12,54,1,1,16,1,278,103,70,0,0,0,1,0,1,26,0,14,29,47,24,20,3,15,25,38,14,27,12,11.1,0.6,2.02,8,41,13,34,60,60,2,2
3065,3,6,10,17,1,1,16,110,278,103,13,1,0,0,1,0,0,26,0,14,23,41,18,6,3,15,19,31,8,13,12,9.4,-0.8,-3.12,5,83,2,23,33,47,2,1
3066,3,6,10,55,1,1,16,183,251,30,44,1,0,0,1,0,1,26,0,14,28,48,22,19,3,15,24,36,13,25,12,10.8,1.4,1.74,3,38,26,19,18,2,0,1
3067,3,6,15,121,1,1,16,5,6,12,31,1,0,0,1,0,0,27,0,14,31,49,26,19,3,15,27,39,16,26,12,9.4,-0.8,-3.12,3,0,18,24,19,43,4,1
3068,3,6,10,55,1,1,16,110,6,30,39,1,0,0,1,0,0,28,0,14,28,48,22,18,3,15,24,36,13,26,12,10.8,1.4,1.74,3,35,12,9,38,24,0,1
3069,33,116,11,148,1,12,16,110,6,121,131,0,0,0,0,1,0,42,0,14,29,47,18,6,3,15,25,40,8,13,12,10.8,1.4,1.74,6,92,29,40,36,41,3,0
3070,3,6,10,17,1,1,16,1,251,38,70,0,0,0,1,1,0,30,0,14,23,41,18,6,3,15,19,31,8,13,12,11.1,0.6,2.02,9,60,33,14,28,75,1,0
3071,3,157,10,76,1,14,16,21,6,11,44,1,0,0,1,1,0,27,0,15,29,54,23,17,3,16,25,43,10,24,12,13.9,-0.3,0.79,9,71,42,25,37,39,4,2
3072,3,6,10,155,1,1,16,3,60,12,31,1,0,1,1,1,0,33,0,14,29,49,24,17,3,15,25,40,14,24,12,15.5,2.8,-4.06,2,100,20,2,41,55,5,0
3073,9,6,16,103,1,8,20,188,260,111,90,0,1,1,0,1,1,34,0,16,29,56,27,15,4,24,27,36,11,29,20,12.6,11.6,9.32,7,49,52,9,28,72,11,0
3074,3,6,10,54,1,1,16,12,291,11,17,1,0,0,1,0,0,26,0,15,29,51,24,17,4,15,25,46,14,23,12,13.9,-0.3,0.79,5,50,37,19,9,38,0,2
3075,4,50,10,167,0,3,16,165,242,152,135,1,0,0,0,1,0,41,0,14,28,46,18,6,3,15,24,36,8,13,12,7.6,2.6,0.32,1,50,5,6,48,53,4,0
3076,3,9,14,102,1,1,16,1,251,103,70,1,0,0,1,0,1,27,0,14,29,47,24,18,3,15,25,37,14,25,12,12.4,0.5,1.79,4,78,16,6,60,63,1,1
3077,3,6,13,121,1,1,16,183,168,64,70,1,0,0,1,0,0,26,0,14,31,49,25,18,3,15,27,39,15,25,12,12.7,3.7,-1.7,2,22,12,1,57,2,3,1
3078,3,89,11,54,1,1,16,181,251,103,87,1,1,0,1,1,1,33,0,14,29,49,22,16,3,15,25,37,12,24,12,12.7,3.7,-1.7,7,78,22,31,26,10,2,0
3079,12,98,14,122,1,1,25,187,170,33,73,0,1,1,0,1,1,27,1,15,37,55,25,27,6,24,29,39,23,36,12,16.8,8.4,8.74,10,67,49,16,20,74,10,1
3080,3,89,10,148,1,1,16,110,278,23,104,0,0,0,1,0,0,27,0,14,29,51,23,17,3,15,25,40,12,27,12,11.1,0.6,2.02,4,30,22,27,51,25,4,1
3081,36,119,19,81,1,6,19,11,11,30,45,0,1,1,0,1,1,45,0,15,34,49,21,9,4,18,26,49,18,31,13,14.1,4.6,10.02,0,61,50,35,54,44,4,0
3082,3,6,14,100,1,1,16,158,168,3,17,1,0,0,1,0,0,26,0,14,29,49,24,17,3,15,25,37,14,24,12,7.6,2.6,0.32,5,68,32,0,46,15,5,1
3083,3,6,10,96,1,1,16,3,168,23,44,0,0,0,1,0,0,26,0,14,28,46,23,18,3,15,24,36,13,27,12,11.1,0.6,2.02,4,6,32,2,39,6,5,1
3084,3,6,11,158,1,1,16,110,6,315,160,1,0,0,1,0,0,28,0,14,30,49,24,19,3,15,26,39,14,27,12,11.1,0.6,2.02,2,20,32,28,17,62,5,2
3085,3,147,10,121,1,1,139,1,6,36,45,0,0,0,1,0,0,47,1,14,30,41,18,6,3,15,27,31,8,13,12,12.7,3.7,-1.7,5,38,31,35,18,71,1,0
3086,3,6,10,96,1,1,16,110,168,30,70,0,0,0,1,1,0,28,0,14,28,49,23,16,3,15,24,41,10,25,12,7.6,2.6,0.32,6,23,16,17,5,2,3,2
3087,3,6,12,155,1,1,16,1,278,23,70,1,0,0,1,0,0,26,0,14,29,47,24,18,3,15,25,38,14,25,12,10.8,1.4,1.74,3,69,35,7,56,19,3,1
3088,3,166,10,167,0,1,16,183,60,30,31,0,0,1,1,1,0,32,0,17,33,56,25,16,3,18,29,42,17,25,12,12.4,0.5,1.79,9,69,37,40,1,59,4,2
3089,3,166,10,148,1,1,16,110,168,30,44,0,0,1,0,0,0,26,0,14,28,47,20,18,3,15,24,37,12,23,12,9.4,-0.8,-3.12,1,52,32,31,47,6,3,0
3090,3,89,15,121,1,1,16,1,278,23,79,1,0,0,1,0,0,28,0,14,30,50,24,19,3,15,27,39,16,27,12,13.9,-0.3,0.79,5,45,40,8,32,3,2,0
3091,3,89,13,100,1,1,16,110,168,30,79,1,0,0,1,0,0,26,0,14,29,51,23,18,3,15,25,42,12,25,12,16.2,0.3,-0.92,4,53,5,32,2,60,2,1
3092,3,157,10,100,1,14,16,181,168,310,158,1,0,1,1,0,0,29,0,17,29,49,21,18,3,17,25,37,10,25,12,12.4,0.5,1.79,2,33,26,12,57,13,0,2
3093,3,6,12,96,1,1,16,110,278,103,70,1,0,0,1,0,0,27,0,14,28,46,23,17,3,15,24,39,12,24,12,9.4,-0.8,-3.12,7,58,32,8,10,51,0,2
3094,3,6,10,54,1,1,16,12,168,12,44,1,0,0,1,0,0,27,0,14,29,47,24,18,3,15,25,39,13,24,12,12.4,0.5,1.79,3,66,26,29,5,60,2,1
3095,3,89,11,102,1,1,16,110,168,23,70,1,0,0,1,0,0,27,0,14,29,49,24,18,3,15,25,37,14,26,12,11.1,0.6,2.02,1,74,47,25,1,35,4,1
3096,4,143,10,54,1,1,16,181,191,3,39,0,0,0,1,1,0,55,0,22,33,55,26,20,3,20,26,38,13,26,12,9.4,-0.8,-3.12,0,69,40,14,46,65,0,0
3097,4,116,10,20,0,1,16,181,251,103,87,0,0,0,1,0,1,51,0,14,29,48,24,18,3,15,25,39,14,24,12,8.9,1.4,3.51,3,77,27,10,37,47,2,1
3098,3,116,10,148,1,1,16,181,251,103,87,1,0,0,0,1,0,39,0,14,29,55,18,6,3,15,25,37,8,13,12,12.7,3.7,-1.7,9,12,4,33,24,76,4,0
3099,4,7,14,22,1,8,25,191,260,111,79,0,1,1,0,1,1,28,1,16,28,45,25,6,10,19,19,33,10,19,12,20.7,9.7,3.3,16,83,12,31,51,50,4,1
3100,4,120,12,84,1,14,18,8,15,72,80,0,0,1,0,1,1,39,0,21,37,60,21,22,5,22,33,41,10,31,20,25.2,3.3,1.08,11,45,23,7,29,34,1,0
3101,3,6,15,100,1,1,16,183,6,38,39,1,0,0,1,0,1,27,0,14,29,47,24,19,3,15,25,38,14,26,12,11.1,0.6,2.02,1,97,24,20,30,22,4,1
3102,3,6,10,55,1,1,16,110,278,103,87,1,0,0,1,0,0,27,0,14,29,48,24,22,3,15,25,39,14,28,12,12.4,0.5,1.79,3,45,19,11,41,59,1,1
3103,33,116,10,121,1,1,16,183,251,38,70,1,0,0,1,0,0,32,0,14,31,52,25,18,3,15,27,42,15,25,12,10.8,1.4,1.74,5,80,39,24,40,25,0,1
3104,3,6,10,59,1,1,16,183,168,30,44,0,0,0,1,1,0,27,0,14,28,48,23,16,3,15,24,39,11,25,12,10.8,1.4,1.74,6,14,28,38,42,58,2,2
3105,9,155,12,103,1,8,25,14,176,111,92,0,1,1,0,1,1,37,0,19,38,64,33,17,13,26,36,56,17,24,19,11.6,9.6,4.32,15,61,29,12,20,78,12,2
3106,3,147,11,155,1,1,16,110,168,3,5,0,0,0,1,1,0,31,0,14,29,50,24,18,3,15,25,42,13,26,12,7.6,2.6,0.32,5,46,28,24,28,2,3,1
3107,3,6,10,17,1,1,16,181,251,103,79,1,0,1,0,0,1,31,0,14,23,41,18,6,3,15,19,31,8,13,12,9.4,-0.8,-3.12,7,29,25,6,9,32,3,0
3108,3,6,11,121,1,1,16,110,168,38,44,1,0,0,1,0,0,26,0,14,30,49,25,20,3,15,27,39,16,26,12,15.5,2.8,-4.06,7,86,35,31,36,18,5,1
3109,3,6,11,96,1,1,16,181,6,30,31,1,0,0,1,1,0,28,0,14,28,50,20,20,3,15,24,41,10,25,12,7.6,2.6,0.32,7,69,42,20,36,5,1,2
3110,9,146,19,128,1,10,18,12,255,18,47,0,1,1,0,1,1,38,0,15,42,58,31,25,12,24,42,45,25,35,16,8.6,4.6,1.32,0,58,47,11,22,36,8,1
3111,3,89,11,155,1,1,16,1,278,30,45,1,0,0,1,0,0,26,0,14,29,47,24,19,3,15,25,37,14,27,12,12.4,0.5,1.79,1,39,23,4,2,46,4,1
3112,9,156,17,59,1,6,22,1,12,109,26,0,1,1,0,1,1,40,0,15,33,47,23,10,4,19,26,42,14,18,21,13.9,6.7,7.79,6,68,41,40,50,3,6,2
3113,3,6,10,158,1,1,16,62,137,103,39,1,0,0,1,0,0,26,0,14,29,49,23,21,3,15,25,38,13,25,12,7.6,2.6,0.32,4,82,24,8,0,36,4,1
3114,3,92,10,102,1,1,16,110,168,23,44,0,0,0,1,1,0,28,0,14,29,48,24,19,3,15,25,38,13,25,12,16.2,0.3,-0.92,3,14,31,34,26,69,3,1
3115,3,157,10,59,1,14,16,5,168,12,39,0,0,0,1,1,0,28,0,14,28,53,19,19,3,15,24,39,11,25,12,12.4,0.5,1.79,9,71,13,13,18,75,3,2
